110.76	11.01
110.75	11.18055556
110.74	11.36805556
110.73	11.48472222
110.72	11.515
110.71	11.53416667
110.7	11.55583333
110.69	11.58138889
110.68	11.61833333
110.67	11.64111111
110.66	11.6625
110.65	11.68861111
110.64	11.70833333
110.63	11.73722222
110.62	11.76083333
110.61	11.79583333
110.6	11.81833333
110.59	11.86194444
110.58	11.9225
110.57	11.9525
110.56	11.975

	
	
